word,star,1,2,3,4,5
QƏHƏTLİK,***,isim,,,,
QƏH-QƏH,***,isim,,,,
QƏHQƏHƏ,***,isim,,,,
QƏHMƏR,***,isim,,,,
QƏHR,***,isim,,,,
QƏHRƏMAN,***,fel,isim,sifət,,
QƏHRƏMANANƏ,***,,,,,
QƏHRƏMANCASINA,***,zərf,,,,
QƏHRƏMANİ,***,isim,,,,
QƏHRƏMANLAŞMAQ,***,fel,,,,
QƏHRƏMANLIQ,***,isim,,,,
QƏHRLƏNMƏK,***,fel,,,,
QƏHVƏ,***,isim,,,,
QƏHVƏALTI,***,isim,,,,
QƏHVƏÇİ,***,fel,isim,,,
QƏHVƏÇİLİK,***,isim,,,,
QƏHVƏDAN,***,isim,,,,
QƏHVƏXANA,***,isim,,,,
QƏHVƏYİ,***,sifət,,,,
QƏLB,***,isim,,,,
QƏLBAÇAN,***,sifət,,,,
QƏLBƏN,***,zərf,,,,
QƏLBİ,***,sifət,,,,
QƏLBİDAŞ,***,sifət,,,,
QƏLBİQARA,***,fel,isim,sifət,,
QƏLBİQARALIQ,***,isim,,,,
QƏLBİQIRIQ,***,sifət,,,,
QƏLBİLƏNMƏ,***,isim,,,,
QƏLBİLƏNMƏK,***,fel,,,,
QƏLBİLƏŞDİRMƏ,***,isim,,,,
QƏLBİLƏŞDİRMƏK,***,fel,,,,
QƏLBİLƏŞMƏK,***,fel,,,,
QƏLBİLƏTMƏK,***,fel,,,,
QƏLBİNAZİK,***,sifət,,,,
QƏLBİNAZİKLİK,***,isim,,,,
"QƏLBİR, QƏLBİRLƏMƏ",***,,,,,
QƏLBİSINIQ,***,sifət,,,,
QƏLƏ,***,isim,,,,
QƏLƏBƏ,***,isim,,,,
QƏLƏBƏLİK,***,fel,isim,,,
QƏLƏBƏND,***,sifət,,,,
QƏLƏBƏNDLİK,***,isim,,,,
QƏLƏBƏYİ,***,isim,,,,
QƏLƏÇƏ,***,isim,,,,
QƏLƏM,***,fel,isim,,,
QƏLƏMCİK,***,isim,,,,
QƏLƏMDAN,***,isim,,,,
QƏLƏMDAŞ,***,isim,,,,
QƏLƏM-DAVAT,***,isim,,,,
QƏLƏMƏ,***,isim,,,,
QƏLƏMƏLİK,***,isim,,,,
QƏLƏMİ,***,sifət,,,,
QƏLƏMKAR,***,fel,isim,sifət,,
QƏLƏMKARLIQ,***,isim,,,,
QƏLƏMQABI,***,isim,,,,
QƏLƏMQAŞ(LI),***,sifət,,,,
QƏLƏMLƏMƏ,***,isim,,,,
QƏLƏMLƏMƏK,***,fel,,,,
QƏLƏMLƏNMƏK,***,fel,,,,
QƏLƏMLƏNMİŞ,***,fsifət,,,,
QƏLƏMLƏTMƏ,***,isim,,,,
QƏLƏMLƏTMƏK,***,fel,,,,
QƏLƏMLİK,***,isim,,,,
QƏLƏMTƏRAŞ,***,isim,,,,
QƏLƏMUCU,***,isim,zərf,,,
QƏLƏNDƏR,***,fel,isim,,,
QƏLƏNDƏRANƏ,***,sifət,zərf,,,
QƏLƏNDƏRLİK,***,isim,,,,
QƏLƏT,***,isim,,,,
QƏLƏTSİZ,***,sifət,zərf,,,
QƏLƏVİ,***,fel,isim,,,
QƏLƏVİLƏŞDİRİLMƏ,***,isim,,,,
QƏLƏVİLƏŞDİRİLMƏK,***,fel,,,,
QƏLƏVİLƏŞDİRMƏ,***,isim,,,,
QƏLƏVİLƏŞDİRMƏK,***,fel,,,,
QƏLƏVİLİ,***,sifət,,,,
QƏLƏVİLİK,***,isim,,,,
QƏLƏYAN,***,isim,,,,
QƏLİB,***,isim,,,,
QƏLİBÇİ,***,isim,,,,
QƏLİBLƏMƏ,***,isim,,,,
QƏLİBLƏMƏK,***,fel,,,,
QƏLİBLƏNMƏ,***,isim,,,,
QƏLİBLƏNMƏK,***,fel,,,,
QƏLİBLƏTMƏ,***,isim,,,,
QƏLİBLƏTMƏK,***,fel,,,,
QƏLİBLİ,***,sifət,,,,
QƏLİZ,***,zərf,sifət,,,
QƏLİZLƏNMƏ,***,isim,,,,
QƏLİZLƏNMƏK,***,fel,,,,
QƏLİZLƏŞDİRİLMƏ,***,isim,,,,
QƏLİZLƏŞDİRİLMƏK,***,fel,,,,
QƏLİZLƏŞDİRMƏ,***,isim,,,,
QƏLİZLƏŞDİRMƏK,***,fel,,,,
QƏLİZLƏŞMƏ,***,isim,,,,
QƏLİZLƏŞMƏK,***,fel,,,,
QƏLİZLİK,***,isim,,,,
QƏLLAŞ,***,fel,isim,,,
QƏLLƏ,***,isim,,,,
QƏLP,***,fel,isim,sifət,,
QƏLPƏ,***,isim,zərf,,,
QƏLPƏLƏMƏ,***,isim,,,,
QƏLPƏLƏMƏK,***,fel,,,,
QƏLPƏLƏNDİRİLMƏ,***,isim,,,,
QƏLPƏLƏNDİRİLMƏK,***,fel,,,,
QƏLPƏLƏNDİRMƏ,***,isim,,,,
QƏLPƏLƏNDİRMƏK,***,fel,,,,
QƏLPƏLƏNƏN,***,fsifət,,,,
QƏLPƏLƏNMƏ,***,isim,,,,
QƏLPƏLƏNMƏK,***,fel,,,,
QƏLPƏLƏNMİŞ,***,fsifət,,,,
QƏLPƏLƏTMƏK,***,fel,,,,
QƏLPƏLİ,***,sifət,,,,
QƏLPLİK,***,isim,,,,
QƏLSƏMƏ,***,isim,,,,
QƏLSƏMƏLİ,***,sifət,,,,
QƏLTAN,***,,,,,
QƏLYAN,***,isim,,,,
QƏLYANALTI,***,isim,,,,
QƏLYANBAŞI,***,isim,,,,
QƏLYANBOĞAZ,***,sifət,,,,
QƏLYƏ,***,isim,,,,
QƏM,***,fel,isim,,,
QƏMALUD,***,sifət,,,,
QƏMAVƏR,***,sifət,,,,
QƏMDİDƏ,***,fel,isim,sifət,,
QƏMƏ,***,isim,,,,
QƏMƏLƏMƏK,***,fel,,,,
QƏMƏLƏNMƏK,***,fel,,,,
QƏMƏLİ,***,sifət,,,,
QƏMƏLTİ,***,isim,,,,
QƏMƏNGİZ,***,isim,,,,
QƏMƏR,***,fel,isim,sifət,,
QƏMƏRÇÖHRƏ,***,sifət,,,,
QƏMƏRİ,***,sifət,,,,
QƏMƏRİYYƏ,***,isim,,,,
QƏMƏRSURƏT(Lİ),***,sifət,,,,
QƏMƏRÜZ(LÜ),***,sifət,,,,
QƏMFƏZA,***,sifət,,,,
QƏMGİN,***,sifət,zərf,,,
QƏMGİNLƏŞDİRMƏ,***,isim,,,,
QƏMGİNLƏŞDİRMƏK,***,fel,,,,
QƏMGİNLƏŞMƏ,***,fel,isim,,,
QƏMGİNLƏŞMƏK,***,fel,,,,
QƏMGİNLİK,***,isim,,,,
QƏMXANƏ,***,isim,,,,
QƏMXAR,***,sifət,,,,
QƏMXARLIQ,***,isim,,,,
QƏMİŞ,***,isim,,,,
QƏMİŞLİK,***,isim,,,,
QƏMKÜSAR,***,fel,isim,,,
QƏM-QUBAR,***,fel,isim,,,
QƏM-QÜSSƏ,***,fel,isim,,,
QƏMLƏNDİRMƏ,***,fel,isim,,,
QƏMLƏNDİRMƏK,***,fel,,,,
QƏMLƏNMƏ,***,isim,,,,
QƏMLƏNMƏK,***,fel,,,,
QƏMLİ,***,sifət,zərf,,,
QƏMLİLİK,***,isim,,,,
QƏMNAK,***,sifət,zərf,,,
QƏMSİZ,***,sifət,zərf,,,
QƏMSİZLİK,***,isim,,,,
QƏMZƏ,***,fel,isim,,,
QƏMZƏDƏ,***,fel,sifət,,,
QƏMZƏDƏLİK,***,isim,,,,
QƏMZƏKAR,***,sifət,,,,
QƏMZƏLİ,***,sifət,,,,
QƏNAƏT,***,,isim,,,
QƏNAƏTBƏXŞ,***,sifət,,,,
QƏNAƏTCİL,***,sifət,,,,
QƏNAƏTCİLLİK,***,isim,,,,
QƏNAƏTÇİ,***,fel,isim,sifət,,
QƏNAƏTÇİLİK,***,isim,,,,
QƏNAƏTKAR,***,sifət,,,,
QƏNAƏTKARANƏ,***,zərf,,,,
QƏNAƏTKARLIQ,***,isim,,,,
QƏNAƏTLƏNDİRİCİ,***,sifət,,,,
QƏNAƏTLƏNDİRİCİLİK,***,isim,,,,
QƏNAƏTLƏNDİRMƏ,***,isim,,,,
QƏNAƏTLƏNDİRMƏK,***,fel,,,,
QƏNAƏTLƏNMƏ,***,fel,isim,,,
QƏNAƏTLƏNMƏK,***,fel,,,,
QƏNAƏTLİ,***,sifət,,,,
QƏNAƏTLİLİK,***,isim,,,,
QƏNAƏTSİZ,***,sifət,,,,
QƏNAƏTSİZLİK,***,isim,,,,
QƏNARƏ,***,isim,,,,
QƏNBƏR,***,isim,,,,
QƏNBƏRQULU,***,isim,,,,
QƏNBƏRLİK,***,isim,,,,
QƏND,***,isim,,,,
QƏNDAB,***,fel,isim,,,
QƏNDABİ,***,sifət,,,,
QƏNDDAN,***,isim,,,,
QƏNDDİŞLƏYƏN,***,isim,,,,
QƏNDDOĞRAYAN,***,isim,,,,
QƏNDİL,***,isim,,,,
QƏNDİLLİ,***,sifət,,,,
QƏNDQABI,***,isim,,,,
QƏNDQIRAN,***,isim,,,,
QƏNDSINDIRAN,***,isim,,,,
QƏNƏPƏ,***,,,,,
QƏNİ,***,sifət,,,,
QƏNİM,***,isim,,,,
QƏNİMƏT,***,isim,,,,
QƏNİMƏTÇİ,***,isim,,,,
QƏNİMƏTÇİLİK,***,isim,,,,
QƏNİR,***,isim,,,,
QƏNİRSİZ,***,sifət,,,,
QƏNNADI,***,isim,,,,
QƏNNADIÇI,***,isim,,,,
QƏNNADIÇILIQ,***,isim,,,,
QƏNŞƏR,***,isim,,,,
QƏNŞƏRLƏMƏK,***,fel,,,,
QƏNŞƏRLİK,***,isim,,,,
QƏPİK,***,isim,zərf,,,
QƏPİK-QURUŞ,***,isim,,,,
QƏPİKLİK,***,isim,,,,
QƏPİKPƏRƏSTLİK,***,isim,,,,
QƏRABƏT,***,isim,,,,
QƏRABƏT,***,isim,,,,
QƏRAİB,***,sifət,,,,
QƏRAR,***,isim,,,,
QƏRAR,***,isim,,,,
QƏRARDAD,***,isim,,,,
QƏRARGAH,***,isim,,,,
QƏRARLAŞDIRILMA,***,isim,,,,
QƏRARLAŞDIRILMAQ,***,fel,,,,
QƏRARLAŞDIRMA,***,isim,,,,
QƏRARLAŞDIRMAQ,***,fel,,,,
QƏRARLAŞMA,***,isim,,,,
QƏRARLAŞMAQ,***,fel,,,,
QƏRARLI,***,sifət,,,,
QƏRARNAMƏ,***,isim,,,,
QƏRARSIZ,***,,sifət,,,
QƏRARSIZLIQ,***,isim,,,,
QƏRAYİ,***,isim,,,,
QƏRB,***,isim,,,,
QƏRBÇİ,***,isim,,,,
QƏRBÇİLİK,***,isim,,,,
QƏRBİ,***,sifət,,,,
QƏRBİYYUN,***,isim,,,,
QƏRBLİ,***,fel,isim,sifət,,
QƏRƏNFİL,***,isim,,,,
QƏRƏNFİLÇİÇƏKLİLƏR,***,,,,,
QƏRƏNFİLLİK,***,isim,,,,
QƏRƏZ,***,isim,,,,
QƏRƏZ,***,,,,,
QƏRƏZKAR,***,sifət,,,,
QƏRƏZKARANƏ,***,zərf,,,,
QƏRƏZKARLIQ,***,,,,,
QƏRƏZLİ,***,sifət,,,,
QƏRƏZLİK,***,isim,,,,
QƏRƏZLİLİK,***,,isim,,,
QƏRƏZSİZ,***,sifət,,,,
QƏRƏZSİZLİK,***,isim,,,,
QƏRİB,***,sifət,zərf,,,
QƏRİBANƏ,***,zərf,,,,
QƏRİBÇİLİK,***,,,,,
QƏRİBƏ,***,sifət,,,,
QƏRİBƏLƏŞMƏ,***,isim,,,,
QƏRİBƏLƏŞMƏK,***,fel,,,,
QƏRİBƏLİK,***,isim,,,,
QƏRİB-QÜRƏBA,***,isim,,,,
QƏRİBLƏMƏ,***,isim,,,,
QƏRİBLƏMƏK,***,fel,,,,
QƏRİBLƏŞMƏ,***,isim,,,,
QƏRİBLƏŞMƏK,***,fel,,,,
QƏRİBLİK,***,isim,,,,
QƏRİBNƏVAZ,***,,,,,
QƏRİBNƏVAZLIQ,***,isim,,,,
QƏRİBSƏMƏ,***,isim,,,,
QƏRİBSƏMƏK,***,fel,,,,
QƏRİNƏ,***,isim,,,,
QƏRQ,***,,,,,
QƏRYƏ,***,isim,,,,
QƏRZ,***,isim,,,,
QƏRZƏK,***,isim,,,,
QƏRZƏKLƏMƏK,***,fel,,,,
QƏRZƏKLƏNMƏK,***,fel,,,,
QƏRZƏKLİ,***,sifət,,,,
QƏRZƏN,***,zərf,,,,
QƏSABƏ,***,fel,isim,,,
QƏSB,***,isim,,,,
QƏSBKAR,***,isim,,,,
QƏSBKARLIQ,***,isim,,,,
QƏSD,***,fel,isim,,,
QƏSDÇİ,***,isim,,,,
QƏSDÇİLİK,***,isim,,,,
QƏSDƏN,***,zərf,,,,
QƏSD-QƏRƏZ,***,isim,,,,
QƏSDSİZ,***,zərf,,,,
QƏSƏBƏ,***,isim,,,,
QƏSƏBƏCİK,***,isim,,,,
QƏSƏBƏLİ,***,isim,,,,
QƏSƏBƏVARİ,***,sifət,,,,
QƏSƏM,***,isim,,,,
QƏSƏMNAMƏ,***,isim,,,,
QƏSİDƏ,***,isim,,,,
QƏSİDƏÇİ,***,isim,,,,
QƏSİDƏÇİLİK,***,isim,,,,
QƏSİDƏXAN,***,isim,,,,
QƏSİDƏXANLIQ,***,isim,,,,
QƏSİDƏYAZAN,***,isim,,,,
QƏSR,***,isim,,,,
QƏSSAB,***,isim,,,,
QƏSSABBAŞI,***,isim,,,,
QƏSSABXANA,***,isim,,,,
QƏSSABLIQ,***,isim,,,,
QƏSVƏT,***,isim,,,,
QƏŞƏNG,***,sifət,,,,
QƏŞƏNGCƏ,***,sifət,,,,
QƏŞƏNGİ,***,isim,,,,
QƏŞƏNGLƏNMƏ,***,fel,isim,,,
QƏŞƏNGLƏNMƏK,***,fel,,,,
QƏŞƏNGLƏŞMƏ,***,fel,isim,,,
QƏŞƏNGLƏŞMƏK,***,fel,,,,
QƏŞƏNGLİK,***,isim,,,,
QƏŞŞ,***,isim,,,,
QƏT,***,,,,,
QƏTA,***,zərf,,,,
QƏTAR,***,,,,,
QƏTEDİCİ,***,sifət,,,,
QƏTƏN,***,zərf,,,,
QƏTFƏ,***,isim,,,,
QƏTFƏÇİ,***,isim,,,,
QƏTİ,***,sifət,zərf,,,
QƏTİFƏ,***,isim,,,,
QƏTİFƏÇİ,***,isim,,,,
QƏTİLƏŞDİRİLMƏ,***,isim,,,,
QƏTİLƏŞDİRİLMƏK,***,fel,,,,
QƏTİLƏŞDİRMƏ,***,fel,isim,,,
QƏTİLƏŞDİRMƏK,***,fel,,,,
QƏTİLƏŞMƏK,***,fel,,,,
QƏTİLİK,***,isim,,,,
QƏTİYYƏN,***,zərf,,,,
QƏTİYYƏT,***,,isim,,,
QƏTİYYƏTLİ,***,zərf,sifət,,,
QƏTİYYƏTLİLİK,***,isim,,,,
QƏTİYYƏTSİZ,***,sifət,,,,
QƏTİYYƏTSİZLİK,***,isim,,,,
QƏTL,***,isim,,,,
QƏTLGAH,***,isim,,,,
QƏTL-QARƏT,***,isim,,,,
QƏTNAMƏ,***,isim,,,,
QƏTRAN,***,isim,,,,
QƏTRƏ,***,isim,,,,
QƏTRƏBƏQƏTRƏ,***,zərf,,,,
QƏVAİD,***,isim,,,,
QƏVİ,***,sifət,,,,
QƏVVAS,***,isim,,,,
QƏYUR,***,sifət,,,,
QƏYYUM,***,isim,,,,
QƏYYUMÇULUQ,***,isim,,,,
QƏYYUMLUQ,***,isim,,,,
QƏZA,***,isim,,,,
QƏZA,***,isim,,,,
QƏZADAN,***,zərf,,,,
QƏZAL,***,isim,,,,
QƏZALƏ,***,fel,isim,,,
QƏZAVAT,***,isim,,,,
QƏZAVƏT,***,isim,,,,
QƏZAVƏTXANA,***,isim,,,,
QƏZA(VÜ) QƏDƏR,***,isim,,,,
QƏZAZƏDƏ,***,sifət,,,,
QƏZET,***,isim,,,,
QƏZETÇİ,***,isim,,,,
QƏZETÇİLİK,***,isim,,,,
QƏZETXANA,***,isim,,,,
QƏZETSATAN,***,isim,,,,
QƏZƏB,***,isim,,,,
QƏZƏBLƏNDİRİLMƏ,***,isim,,,,
QƏZƏBLƏNDİRİLMƏK,***,fel,,,,
QƏZƏBLƏNDİRMƏ,***,isim,,,,
QƏZƏBLƏNDİRMƏK,***,fel,,,,
QƏZƏBLƏNMƏ,***,isim,,,,
QƏZƏBLƏNMƏK,***,fel,,,,
QƏZƏBLİ,***,sifət,zərf,,,
QƏZƏBNAK,***,zərf,,,,
QƏZƏL,***,isim,,,,
QƏZƏLÇİ,***,fel,isim,sifət,,
QƏZƏLÇİLİK,***,fel,isim,,,
QƏZƏLXAN,***,sifət,,,,
QƏZƏLİYYAT,***,isim,,,,
QƏZƏLLƏMƏK,***,fel,,,,
QƏZƏVAT,***,isim,,,,
QƏZİL,***,isim,,,,
QƏZİLLƏMƏ,***,isim,,,,
QƏZİLLƏMƏK,***,fel,,,,
QƏZİLLİ,***,sifət,,,,
QƏZİYYƏ,***,isim,,,,
QIC,***,,,,,
QICAMA,***,isim,,,,
QICAMAQ,***,,,,,
QICANMA,***,isim,,,,
QICANMAQ,***,fel,,,,
QICIQ,***,isim,,,,
QICIQLAMA,***,isim,,,,
QICIQLAMAQ,***,fel,,,,
QICIQLANDIRICI,***,sifət,,,,
QICIQLANDIRILMA,***,isim,,,,
QICIQLANDIRILMAQ,***,fel,,,,
QICIQLANDIRMA,***,fel,isim,,,
QICIQLANDIRMAQ,***,fel,,,,
QICIQLANMA,***,isim,,,,
QICIQLANMAQ,***,fel,,,,
QICIQLAYICI,***,sifət,,,,
QICILDANMAQ,***,fel,,,,
QICIMAQ,***,,,,,
QICIRDAMA,***,isim,,,,
QICIRDAMAQ,***,fel,,,,
QICIRDATMA,***,isim,,,,
QICIRDATMAQ,***,fel,,,,
QICIRTI,***,isim,,,,
QICIRTMAQ,***,fel,,,,
QICITMA,***,isim,,,,
QICITMAQ,***,fel,,,,
QICQIRMA,***,isim,,,,
QICQIRMAQ,***,fel,,,,
QICQIRMIŞ,***,fsifət,,,,
QICQIRTMA,***,isim,,,,
QICQIRTMAQ,***,fel,,,,
QICLAŞMA,***,isim,,,,
QICLAŞMAQ,***,fel,,,,
QICLIQ,***,isim,,,,
QIÇ,***,isim,,,,
QIÇA,***,isim,,,,
QIÇA,***,isim,,,,
QIÇALAMA,***,isim,,,,
QIÇALAMAQ,***,fel,,,,
QIÇALANMA,***,isim,,,,
QIÇALANMAQ,***,fel,,,,
QIÇAVARİ,***,sifət,,,,
QIÇSIZ,***,sifət,,,,
QIÇSIZLIQ,***,isim,,,,
QIDIQ,***,isim,,,,
QIDIQLAMA,***,isim,,,,
QIDIQLAMAQ,***,fel,,,,
QIDIQLANMA,***,isim,,,,
QIDIQLANMAQ,***,fel,fel,,,
QIDIQLAŞMA,***,isim,,,,
QIDIQLAŞMAQ,***,fel,,,,
QIDIQLI,***,sifət,,,,
QIDIR-BIDIR,***,isim,,,,
QID-QID,***,isim,,,,
QIF,***,isim,,,,
QIFGÜLÜ,***,isim,,,,
QIFIL,***,isim,,,,
QIFILBƏND,***,sifət,,,,
QIFILÇI,***,isim,,,,
QIFILLAMA,***,isim,,,,
QIFILLAMAQ,***,,,,,
QIFILLANMA,***,isim,,,,
QIFILLANMAQ,***,,,,,
QIFILLANMIŞ,***,fsifət,,,,
QIFILLATMA,***,isim,,,,
QIFILLATMAQ,***,fel,,,,
QIFILLI,***,sifət,,,,
QIFVARİ,***,sifət,,,,
QIĞ,***,isim,,,,
QIĞILCIM,***,isim,,,,
QIĞILCIMLANMA,***,isim,,,,
QIĞILCIMLANMAQ,***,fel,,,,
QIĞILCIMLI,***,sifət,,,,
QIĞILCIMSAÇAN,***,sifət,,,,
QIĞILDAMA,***,isim,,,,
QIĞILDAMAQ,***,fel,,,,
QIĞILDANMA,***,isim,,,,
QIĞILDANMAQ,***,fel,,,,
QIĞILDAŞMA,***,isim,,,,
QIĞILDAŞMAQ,***,fel,,,,
QIĞILTI,***,isim,,,,
QIĞIRDAQ,***,isim,,,,
QIĞIRDAQLI,***,sifət,,,,
QIĞ-QIĞ,***,,,,,
QIĞLAMA,***,isim,,,,
QIĞLAMAQ,***,fel,,,,
QIĞLIQ,***,isim,,,,
QIXMIQ,***,isim,,,,
QIXMIQLAMAQ,***,fel,,,,
QIJHAQIJ,***,zərf,,,,
QIJI,***,isim,,,,
QIJILAMA,***,isim,,,,
QIJILAMAQ,***,fel,,,,
QIJILATMAQ,***,fel,,,,
QIJILDAMA,***,isim,,,,
QIJILDAMAQ,***,fel,,,,
QIJILIQ,***,isim,,,,
"QIJ, QIJ-QIJ",***,,,,,
QIJOV,***,isim,,,,
QIQQILDAMA,***,isim,,,,
QIQQILDAMAQ,***,,fel,,,
QIL,***,isim,,,,
QILAN,***,isim,,,,
QILBAŞ,***,isim,,,,
QILBOYUN,***,sifət,,,,
QILCA,***,zərf,,,,
QILÇA,***,isim,,,,
QILÇALAMA,***,isim,,,,
QILÇALAMAQ,***,fel,,,,
QILÇALANMAQ,***,fel,,,,
QILÇIQ,***,isim,,,,
QILÇIQLAMA,***,isim,,,,
QILÇIQLAMAQ,***,fel,,,,
QILÇIQLANMA,***,isim,,,,
QILÇIQLANMAQ,***,fel,fel,,,
QILÇIQLI,***,sifət,,,,
QILÇIQSIZ,***,sifət,,,,
QILDIQ,***,isim,,,,
QILDIQSIZ,***,sifət,,,,
QILDIRMA,***,isim,,,,
QILDIRMAQ,***,fel,,,,
QILIC,***,isim,,,,
QILIQ,***,isim,,,,
QILIQLAMAQ,***,fel,,,,
QILIQLANMAQ,***,fel,,,,
QILIQLI,***,sifət,,,,
QILIQLILIQ,***,isim,,,,
QILIQSIZ,***,sifət,,,,
QILIQSIZLIQ,***,isim,,,,
QILINC,***,isim,,,,
QILINCBALIĞI,***,isim,,,,
QILINCI,***,sifət,,,,
QILINCLAMA,***,isim,,,,
QILINCLAMAQ,***,fel,,,,
QILINCLANMA,***,isim,,,,
QILINCLANMAQ,***,fel,,,,
QILINCLI,***,sifət,,,,
QILINCOTU,***,isim,,,,
QILINCVARİ,***,sifət,,,,
QILINCYARPAQ,***,sifət,,,,
QILINMAQ,***,fel,,,,
QILQUYRUQ,***,isim,,,,
QILLANMA,***,isim,,,,
QILLANMAQ,***,fel,,,,
QILLI,***,sifət,,,,
QILLICA,***,isim,,,,
QILLILIQ,***,isim,,,,
QILMA,***,isim,,,,
QILMAQ,***,fel,,,,
QILOV,***,isim,,,,
QILOVLAMAQ,***,fel,,,,
QILOVLU,***,sifət,,,,
QIM,***,isim,,,,
QIMILDA(N)MA,***,fel,isim,,,
QIMILDA(N)MAQ,***,fel,,,,
QIMILDAŞMA,***,isim,,,,
QIMILDAŞMAQ,***,fel,,,,
QIMILDATMA,***,isim,,,,
QIMILDATMAQ,***,fel,,,,
QIMILTI,***,isim,,,,
QIMIŞIQ,***,isim,,,,
QIMIŞMA,***,isim,,,,
QIMIŞMAQ,***,fel,,,,
QIMIZ,***,isim,,,,
QIMZANDIRMAQ,***,fel,,,,
QIMZANMAQ,***,fel,,,,
QIMZATMAQ,***,fel,,,,
QIN,***,isim,,,,
QINAQ,***,isim,,,,
QINAMA,***,isim,,,,
QINAMAQ,***,fel,,,,
QINANMA,***,isim,,,,
QINANMAQ,***,fel,,,,
QINC,***,,isim,,,
QINCANMA,***,isim,,,,
QINCANMAQ,***,fel,,,,
QINDI,***,isim,,,,
QINDIRĞA,***,fel,isim,sifət,,
QINIF,***,isim,,,,
QINLI,***,sifət,,,,
QINVARİ,***,sifət,,,,
QIPÇAQLAR,***,,,,,
QIPIQ,***,sifət,,,,
QIPQIRMIZI,***,sifət,zərf,,,
QIPQIZIL,***,sifət,,,,
QIPMA,***,isim,,,,
QIPMAQ,***,fel,,,,
QIR,***,isim,,,,
QIR,***,isim,,,,
QIR,***,isim,,,,
QIR,***,isim,,,,
QIRA,***,isim,,,,
QIRACAQ,***,isim,,,,
QIRAQ,***,fel,isim,sifət,,
QIRAQ-BUCAQ,***,isim,,,,
QIRAQDAN,***,zərf,,,,
QIRAQLAMAQ,***,fel,,,,
QIRAQLI,***,fel,isim,sifət,,
QIRBA(N)C,***,isim,,,,
QIRBA(N)CLAMA,***,fel,isim,,,
QIRBA(N)CLAMAQ,***,fel,,,,
QIRBASAN,***,isim,,,,
QIRBİŞİRƏN,***,isim,,,,
QIRÇI,***,isim,,,,
QIRÇILIQ,***,isim,,,,
QIRÇIN,***,isim,,,,
QIRÇIN-QIRÇIN,***,sifət,zərf,,,
QIRÇINLAMA,***,isim,,,,
QIRÇINLAMAQ,***,fel,,,,
QIRÇINLANMA,***,isim,,,,
QIRÇINLANMAQ,***,fel,,,,
QIRÇINLI,***,sifət,,,,
QIRÇINMAQ,***,fel,,,,
"QIRÇ, QIRÇ-QIRÇ",***,,,,,
QIRDIRILMAQ,***,fel,,,,
QIRDIRMA,***,isim,,,,
QIRDIRMAQ,***,fel,,,,
QIRĞI,***,isim,,,,
QIRĞIBURUN(LU),***,sifət,,,,
QIRĞIN,***,isim,,,,
QIRĞIOTU,***,isim,,,,
QIRĞIZ,***,isim,,,,
QIRĞIZCA,***,sifət,zərf,,,
QIRHAQIR,***,isim,,,,
QIRX,***,say,,,,
QIRXAYAQ,***,isim,,,,
QIRXBAYIR,***,isim,,,,
QIRXBUĞUM,***,isim,,,,
QIRXÇƏLLƏK,***,isim,,,,
QIRXDAMAR,***,sifət,,,,
QIRXDIRILMA,***,isim,,,,
QIRXDIRILMAQ,***,fel,,,,
QIRXDIRMA,***,isim,,,,
QIRXDIRMAQ,***,fel,,,,
QIRXDİLLİ,***,sifət,,,,
QIRXDON,***,isim,,,,
QIRXIQ,***,sifət,,,,
QIRXILI,***,sifət,,,,
QIRXILIQ,***,sifət,,,,
QIRXILMA,***,isim,,,,
QIRXILMAQ,***,fel,,,,
QIRXILMIŞ,***,fsifət,,,,
QIRXIM,***,isim,,,,
QIRXIN,***,isim,,,,
QIRXINCI,***,isim,,,,
QIRXINCI,***,,,,,
QIRXINTI,***,isim,,,,
QIRXLIQ,***,sifət,,,,
QIRXLIQ,***,isim,,,,
QIRXMA,***,isim,,,,
QIRXMAQ,***,fel,,,,
QIRXYARPAQ,***,isim,,,,
QIRICI,***,fel,isim,sifət,,
QIRIQ,***,fel,isim,sifət,,
QIRIQÇI,***,isim,,,,
QIRIQÇILIQ,***,isim,,,,
QIRIQ-QIRIQ,***,sifət,zərf,,,
QIRIQ-QURAQ,***,sifət,,,,
QIRIQ-QURUQ,***,fel,isim,sifət,,
QIRIQLIQ,***,isim,,,,
QIRIQ-SÖKÜK,***,fel,isim,sifət,,
QIRIQ-TÖKÜK,***,fel,isim,sifət,,
QIRILDAMA,***,isim,,,,
QIRILDAMAQ,***,fel,,,,
QIRIŞIQLIQ,***,isim,,,,
QIRIŞMA,***,isim,,,,
QIRIŞMAQ,***,fel,,,,
QIRIŞ-QIRIŞ,***,sifət,zərf,,,
QIRIŞMAL,***,isim,,,,
QIRIŞMIŞ,***,fsifət,,,,
QIRIŞSİFƏT,***,sifət,,,,
QIR-QIC,***,isim,,,,
QIR-QIR,***,,,,,
QIR-QIRA,***,isim,,,,
QIRQOVUL,***,isim,,,,
QIRQOVULLUQ,***,isim,,,,
QIRLAMA,***,isim,,,,
QIRLAMAQ,***,fel,,,,
QIRLANĞIC,***,isim,,,,
QIRLANMA,***,isim,,,,
QIRLANMAQ,***,fel,fel,,,
QIRLAŞMA,***,isim,,,,
QIRLAŞMAQ,***,fel,,,,
QIRLATMA,***,isim,,,,
QIRLATMAQ,***,fel,,,,
QIRLI,***,sifət,,,,
QIRMA,***,isim,sifət,,,
QIRMA,***,sifət,,,,
QIRMABADAM,***,isim,,,,
